Start Date,End Date,Response Type,IP Address,Progress,Duration (in seconds),Finished,Recorded Date,Response ID,Recipient Last Name,Recipient First Name,Recipient Email,External Data Reference,Location Latitude,Location Longitude,Distribution Channel,User Language,Who invited you to take this survey (type in first and last name)?,Which of the following statements describes you (select all that apply).,How would you rate this product? - 1,What do you like about this product?,What do you Dislike about this product?,How could we improve this product?,WTP,About how often do you take a prescribed medication?,About how often does the person you care for need to take a prescribed medication?,How many prescribed medications do you currently take? - Selected Choice,How many prescribed medications do you currently take? - Other (type amount) - Text,How many prescribed medications does the person you care for currently take? - Selected Choice,How many prescribed medications does the person you care for currently take? - Other (type amount) - Text,About how often do you FORGET take a prescribed medication?,About how often does the person you care for FORGET to take a prescribed medication?,What do you currently use to remind you to take your medications? - Selected Choice,What do you currently use to remind you to take your medications? - Other - Text,What do you currently use to remind the person you care for to take medications? - Selected Choice,What do you currently use to remind the person you care for to take medications? - Other - Text,About how often do you take a nutritional supplement that is a pill?,How many nutritional supplements do you currently take? - Selected Choice,How many nutritional supplements do you currently take? - Other (type amount) - Text,About how often do you FORGET take your nutritional supplement(s)?,How old are you?,What is your annual Income level in USD ($)?
2/11/2025 20:02,2/11/2025 20:28,IP Address,76.76.248.26,100,1547,TRUE,2/11/2025 20:28,R_1q1CcRgwNaPpAk0,,,,,40.65,-112.0061,anonymous,EN,Josh Mickelson,"I am a Caregiver for someone who has prescribed medications,I take nutritional supplements",8,"It seems like a clever way to use technology to help people remember to take their meds. A lot of people taking medications might also have mental challenges that affect their memory. Having something that reminds them could be really helpful. I like the various escalating reminders. Sometimes you might be busy with something when receiving the first alert, and then you forget about it by the time you are done with the task. Additional reminders could prove very helpful in such situations.","I don't necessarily dislike the product, but I feel that more explanation of its features are needed. I don't fully understand how the device senses that medication was taken. Does it note if the container weighs less than before? Could there be a weekly reminder to fill a pill box if that is what the customer is using? Is the app a subscription or do you buy the scale/sensor and use a free app?","If there are multiple caregivers, could alerts be sent to additional devices?",100,,Daily,,,5,,,At least once a week,,,"Pill organizer,Other",Post-It Notes,,,,,45-54 years old,150K+
2/11/2025 20:19,2/11/2025 20:28,IP Address,66.219.220.250,100,593,TRUE,2/11/2025 20:29,R_59nUid3yWUmqAx9,,,,,40.8431,-111.914,anonymous,EN,Ben McBride ,I take nutritional supplements,5,I like that it’s small and convenient ,I don’t like that this product is more expensive,By working on the presentation of the product.,30,,,,,,,,,,,,,Daily,2,,Never,18-24 years old,0 - 10K
2/11/2025 20:29,2/11/2025 20:35,IP Address,24.10.180.91,100,405,TRUE,2/11/2025 20:35,R_3thSJvmIcepnMOL,,,,,40.3769,-111.7958,anonymous,EN,Ben McBride ,I take prescribed medications,10,Seems like it solves a practical problem ,Don’t know how it works- is it tracking the fact that I pick up the product or is it measuring the weight reduction after a dose of medication is removed?,"Would be cool if it worked as a scale to assure me that I took my medicine, and also worked to tell me how many doses I had left. If I had to take medication twice a day not just once maybe it could be a different color to tell me it’s time to take the evening dose or is sensitive enough to be able to make multiple reminders a day ",45,Daily,,2,,,,Daily,,Other,Just look at the bottle and try to remember if I took it already or not ,,,,,,,18-24 years old,0 - 10K
2/11/2025 21:07,2/11/2025 21:07,IP Address,76.149.185.89,100,31,TRUE,2/11/2025 21:07,R_5fs0XSTY262JIAh,,,,,40.3119,-111.6959,anonymous,EN,Dominiaue Bohler,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 21:12,2/11/2025 21:14,IP Address,107.122.173.10,100,93,TRUE,2/11/2025 21:14,R_5On72W2EoLsydiN,,,,,39.7391,-104.9866,anonymous,EN,Jacob Taylor ,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 21:11,2/11/2025 21:19,IP Address,104.28.33.131,100,464,TRUE,2/11/2025 21:19,R_1h4IU0mUJH8Slly,,,,,36.0711,-86.7196,anonymous,EN,Brennan Van Wey,"I take prescribed medications,I take nutritional supplements",6,Reminder. I sometimes can’t remember if I actually took my product. ,Not sure if id actually use it. I take a massive amount of supplements and not sure it would track them all. ,Not sure. ,20,Daily,,1,,,,Rarely (maybe a couple times a year),,Other,I don’t - my memory and morning routine ,,,,,,,55-64 years old,150K+
2/11/2025 21:24,2/11/2025 21:26,IP Address,172.59.155.61,100,118,TRUE,2/11/2025 21:26,R_1feERMP0fB3s6bP,,,,,40.6566,-111.8907,anonymous,EN,Alee Christensen ,I take nutritional supplements,8,Helps with remembering to take medication ,Not portable ,Make it so it can travel ,25,,,,,,,,,,,,,Daily,1,,Never,18-24 years old,0 - 10K
2/11/2025 21:26,2/11/2025 21:27,IP Address,66.219.235.182,100,62,TRUE,2/11/2025 21:27,R_3JBZFpSgD6TVUlh,,,,,40.2342,-111.6442,anonymous,EN,Calvin McGrath ,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 21:21,2/11/2025 21:27,IP Address,174.202.167.109,100,401,TRUE,2/11/2025 21:27,R_370PKD8LUj6pGxf,,,,,35.5689,-97.5255,anonymous,EN,Brennan Van Wey,I take nutritional supplements,6,The alarm is not a phone reminder (which can be dismissed) which makes it easier to take action ,I don’t know if it would work with how many supplements I take. And I still don’t know enough about how it works,I don’t know if I have any additional ideas for improvement. ,35,,,,,,,,,,,,,Daily,Other (type amount),7,At least once a week,25-34 years old,10K - 40K
2/11/2025 21:29,2/11/2025 21:32,IP Address,104.28.48.140,100,172,TRUE,2/11/2025 21:32,R_7E0gMde9DDDHM6c,,,,,40.3495,-111.8998,anonymous,EN,Calvin McGrath,I take prescribed medications,,The reminders. ,"The intrusiveness, but that is sort of the point so I guess I am OK with it. ",Not sure. ,40,Daily,,1,,,,Rarely (maybe a couple times a year),,Other,None,,,,,,,55-64 years old,150K+
2/11/2025 21:31,2/11/2025 21:32,IP Address,128.187.116.2,100,33,TRUE,2/11/2025 21:32,R_7ezx6PeveTOxLPD,,,,,40.2584,-111.6591,anonymous,EN,Calvin McGrath,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 21:26,2/11/2025 21:32,IP Address,174.224.152.6,100,377,TRUE,2/11/2025 21:32,R_7OpmUKMNR4tCwAr,,,,,35.1512,-89.972,anonymous,EN,Brennan Van Wey,I take nutritional supplements,7,I forget my supplements often so think it would get my attention. For elderly or those with life saving meds I can see the value. ,I’m not interested in information on trends. Not sure how that would impact me. Really don’t want to see this on my counter. ,,25,,,,,,,,,,,,,Daily,5,,Daily,55-64 years old,150K+
2/11/2025 21:28,2/11/2025 21:33,IP Address,172.59.155.61,100,300,TRUE,2/11/2025 21:33,R_7vt3kUdzeaZ0sr7,,,,,40.6566,-111.8907,anonymous,EN,Joseph Christensen ,I take prescribed medications,5,I think it’s a cool idea. I’m sure it would help a lot of people. It’s spunky ,I store most of my stuff in the cupboard. I’m not sure how well it would work in there. ,Make it more aesthetic to look at,15,Daily,,2,,,,At least once a week,,Siri/Alexa Reminders,,,,,,,,25-34 years old,10K - 40K
2/11/2025 21:27,2/11/2025 21:34,IP Address,98.202.116.89,100,385,TRUE,2/11/2025 21:34,R_7Cj2QPgTYXBChuF,,,,,40.3769,-111.7958,anonymous,EN,Calvin McGrath,I am a Caregiver for someone who has prescribed medications,7,Like that it lets me know if my teenager took the meds or not and like that it gives reminder to do it ,,Maybe I didn’t understand but do you need one for each pill bottle? ,20,,Daily,,,3,,,At least once a week,,,"Phone App,Calender,Pill organizer",,,,,,55-64 years old,150K+
2/11/2025 21:34,2/11/2025 21:34,IP Address,76.32.77.30,100,31,TRUE,2/11/2025 21:34,R_7ExLB37sxXIgzAJ,,,,,33.6647,-117.9663,anonymous,EN,Calvin McGrath,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 21:35,2/11/2025 21:35,IP Address,136.36.173.155,100,22,TRUE,2/11/2025 21:35,R_5inDKJGoLImzIoY,,,,,40.2342,-111.6442,anonymous,EN,Calvin Mcgrath,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 21:31,2/11/2025 21:36,IP Address,73.98.148.43,100,308,TRUE,2/11/2025 21:36,R_1hrl9pU6l4tAQfV,,,,,40.3769,-111.7958,anonymous,EN,Calvin McGrath,I take prescribed medications,8,"I think it fills a real need that many people around the world struggle with. It’s easy to pass up or forget to take a medication, so a device that can monitor and analyze trends would likely be very good for some people.","Not as much of a problem with the product as the demonstration, but simplifying the demonstration/visual would be beneficial. It’s a lot to swallow. Maybe visuals could be better. ","Clearer visuals. User experience is also huge with anything online/app related, so making sure the experience from the start is crucial and likely your best retention tool, as well as your best method of making sure your product is shared naturally.",40,Daily,,1,,,,At least once a week,,,,,,,,,,18-24 years old,10K - 40K
2/11/2025 21:30,2/11/2025 21:36,IP Address,38.94.252.58,100,359,TRUE,2/11/2025 21:36,R_32KGZHzZg43fEb0,,,,,40.2997,-111.6737,anonymous,EN,Zach Peterson,"I take prescribed medications,I take nutritional supplements",5,The notifications by light and sound and email seem nice.  I like that it appears to be flexible with the option to have a weekly pill box.  ,Seems a bit large and clunky.,"Would it also have the option to take medications from the pill box multiple times a day?
Will it also send text messages?  ",25,Daily,,1,,,,At least once a month,,Other,Nothing,,,,,,,55-64 years old,150K+
2/11/2025 21:36,2/11/2025 21:36,IP Address,136.36.174.187,100,14,TRUE,2/11/2025 21:36,R_1BnTsmJvV7m48WW,,,,,40.2342,-111.6442,anonymous,EN,Christian Hill,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 21:36,2/11/2025 21:37,IP Address,166.70.20.21,100,76,TRUE,2/11/2025 21:37,R_7iVVbCtu3dduZmJ,,,,,40.3409,-111.7159,anonymous,EN,Zach Peterson,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 21:32,2/11/2025 21:37,IP Address,172.59.153.120,100,301,TRUE,2/11/2025 21:37,R_5HAZ3RFtVuRZZMe,,,,,40.6566,-111.8907,anonymous,EN,Calvin McGrath,I take nutritional supplements,9,I feel like it fixes a problem. I like how there’s more than one way to use it.,Nothing. My only concern is I don’t know if I would actually buy it.,Nothing I can think of right now,30,,,,,,,,,,,,,Daily,1,,At least once a week,25-34 years old,40K - 70K
2/11/2025 21:38,2/11/2025 21:40,IP Address,38.94.252.58,100,152,TRUE,2/11/2025 21:40,R_3sTHemUHhxtqsgP,,,,,40.2997,-111.6737,anonymous,EN,Jacob Taylor,I take nutritional supplements,4,It is a simple way to remind you about taking your supplements. ,It seems kind of behind the times with modern technology. It’s like coming out with an analog alarm clock when smartphones already exist. ,Give it some unique selling points that can’t be competed against with an iPhone. ,10,,,,,,,,,,,,,Daily,1,,At least once a week,18-24 years old,70K - 100K
2/11/2025 21:35,2/11/2025 21:41,IP Address,173.196.226.187,100,385,TRUE,2/11/2025 21:41,R_6GHVz37EM4G0mHf,,,,,33.8055,-117.9223,anonymous,EN,Riley Smith,I take prescribed medications,7,I like that it notifies you and reminds you to take the medication. ,I don't like that it can't be moved as it would be nice to take it on vacations when I travel.,Have a ring that connects to the pill bottle perhaps.,20,Daily,,3,,,,At least once a month,,Other,nothing,,,,,,,25-34 years old,40K - 70K
2/11/2025 21:33,2/11/2025 21:41,IP Address,38.69.1.19,100,486,TRUE,2/11/2025 21:41,R_6sSUckT2vpwAvP7,,,,,41.9953,-87.8845,anonymous,EN,Zach Peterson,I take nutritional supplements,6,I like that it has multiple ways to remind and encourage taking a medication. I also like the expansion ability. ,I wouldn’t want to have to clear a notification. ,The expansion would need a way to track each spot or multiple medications. Have “streaks” for taking meds everyday. ,29.99,,,,,,,,,,,,,Daily,Other (type amount),20,At least once a week,35-44 years old,150K+
2/11/2025 21:34,2/11/2025 21:42,IP Address,67.177.3.4,100,458,TRUE,2/11/2025 21:42,R_3pDLWryP0oi8TWc,,,,,40.3119,-111.6959,anonymous,EN,Calvin McGrath,I take nutritional supplements,7,Seems like it could solve a problem in the health industry,Can’t think of anything right now.,Nothing at the moment ,20,,,,,,,,,,,,,Never,2,,At least once a week,25-34 years old,40K - 70K
2/11/2025 21:40,2/11/2025 21:43,IP Address,172.59.155.61,100,170,TRUE,2/11/2025 21:43,R_5EnnEHT9LBsiK2v,,,,,40.6566,-111.8907,anonymous,EN,Joseph Christensen,I take nutritional supplements,6,It seems convenient,I dont like downloading any extra apps and getting notifications I don't need,If it just had a noise or alarm to notify me that would be great,15,,,,,,,,,,,,,At least once a week,3,,At least once a week,65+ years old,10K - 40K
2/11/2025 21:40,2/11/2025 21:43,IP Address,172.56.15.90,100,179,TRUE,2/11/2025 21:43,R_1PcHPYgNdbDMM6Q,,,,,38.5569,-121.3627,anonymous,EN,Joseph Christensen,I take nutritional supplements,4,It would remind me at certain times to take my supplements. ,"I wouldn't want to be notified when I am away from home and can't take the supplement, maybe if there was a button that would say remind me again when I am home. That would be helpful. ",Stated above,14,,,,,,,,,,,,,Daily,3,,At least once a week,25-34 years old,70K - 100K
2/11/2025 21:43,2/11/2025 21:43,IP Address,174.224.147.112,100,51,TRUE,2/11/2025 21:43,R_1CCAYwKGg8LTRVn,,,,,35.0514,-89.9265,anonymous,EN,Brennan Van Wey,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 21:43,2/11/2025 21:43,IP Address,104.28.49.13,100,9,TRUE,2/11/2025 21:44,R_1jOlOFRbdyAOclr,,,,,40.7143,-111.8894,anonymous,EN,Calvin McGrath,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 21:41,2/11/2025 21:44,IP Address,104.28.97.21,100,136,TRUE,2/11/2025 21:44,R_5eVD7nrWyJChUTo,,,,,32.9247,-96.8917,anonymous,EN,Brennan Van Wey,I take nutritional supplements,10,Makes it easy to not forget about medication. ,Could be easy to keep track of it. ,Would be cool to have a carrying case or something nice to store it in. ,50,,,,,,,,,,,,,Daily,1,,At least once a week,25-34 years old,70K - 100K
2/11/2025 21:37,2/11/2025 21:45,IP Address,76.23.24.25,100,473,TRUE,2/11/2025 21:45,R_3ws2JvG7WDPyUCZ,,,,,40.3769,-111.7958,anonymous,EN,Calvin McGrath,"I am a Caregiver for someone who has prescribed medications,I take prescribed medications,I take nutritional supplements",6,I like the idea of it. ,It is useful but the person I take care of has many medication bottles so i don’t know how this would work with that because this has a small spot to hold the bottles. ,,10,,Daily,,,5,,,Never,,,,,,,,,18-24 years old,0 - 10K
2/11/2025 21:43,2/11/2025 21:46,IP Address,172.59.155.61,100,157,TRUE,2/11/2025 21:46,R_3lsNDUfjxirZA77,,,,,40.6566,-111.8907,anonymous,EN,Joseph Christensen,I take prescribed medications,7,I think it makes tracking pills way easier I do forget often to take my pills,It seems a little derogatory.  It seems like it thinks I can't take care of myself.,"I dont have any specifics, but could you make it less noticeable?  I don't want family members that use my bathroom to think I can't remember to take my pills
",45,Daily,,2,,,,At least once a week,,Pill organizer,,,,,,,,65+ years old,10K - 40K
2/11/2025 21:43,2/11/2025 21:46,IP Address,172.59.153.9,100,234,TRUE,2/11/2025 21:46,R_35yg9WywyBRau2K,,,,,40.6566,-111.8907,anonymous,EN,CJ Peterson,"I take prescribed medications,I take nutritional supplements",6,Seems simple enough to use. ,Older people have less able hands and can knock drug bottle over. The weight concept might need adjusting to account for that.,"Not sure. I’ve heard of variations on products like these - for a single prescription it can be nice, but for multiple, or if you are on and off and on again it might be harder.",25,At least once a month,,1,,,,At least once a month,,,,,,,,,,35-44 years old,150K+
2/11/2025 21:44,2/11/2025 21:47,IP Address,174.224.117.36,100,156,TRUE,2/11/2025 21:47,R_1QfyOmdQlQYseFj,,,,,29.7009,-95.5885,anonymous,EN,Brennan Van Wey,I take nutritional supplements,7,Ease and simplicity. The reminders are awesome,I’d have to use it but it looks pretty cool,Not sure,30,,,,,,,,,,,,,At least once a month,1,,At least once a week,25-34 years old,150K+
2/11/2025 21:44,2/11/2025 21:47,IP Address,174.224.147.112,100,221,TRUE,2/11/2025 21:47,R_1oyAsybtbC0G0rD,,,,,35.0514,-89.9265,anonymous,EN,Brennan Van Wey,I take nutritional supplements,8,It’s cool. I like how it lights up to remind me for my supplements. ,I can’t think of anything ,Is it battery operated? Could be nice to not be plugged in. ,30,,,,,,,,,,,,,At least once a month,3,,At least once a week,Under 18,0 - 10K
2/11/2025 21:42,2/11/2025 21:47,IP Address,75.169.133.203,100,329,TRUE,2/11/2025 21:47,R_1Xj1TP4Ldn9PL6r,,,,,40.5582,-111.9222,anonymous,EN,Zach Peterson,I take nutritional supplements,7,"I like that the notification (noise, whatever) is proximal to the desired goal (taking a supplement), and that ",I dislike that it seems like it’s not portable? Can’t take it with me? I also am unsure if the activation/setup. Like how easy would it be for someone unfamiliar with most technologies to accurately set up the timers so they take their medication at appropriate intervals?,"Make it portable, some take their supplements or medications with their meals, etc. Have pre programmed/collected medication intervals based on the medication/supplement name? So you can select a pre made interval instead having to manually create it for each ",20,,,,,,,,,,,,,Daily,1,,At least once a week,25-34 years old,40K - 70K
2/11/2025 21:46,2/11/2025 21:48,IP Address,172.59.155.61,100,115,TRUE,2/11/2025 21:48,R_5zZriwwa9Ej1AeR,,,,,40.6566,-111.8907,anonymous,EN,Joseph Christensen,I take prescribed medications,5,I think it is going to help a lot of people that really need to remember their medications.,"I just don't think its for me, I don't really forget to take my meds.",I think marketing it to the people who need it is going to by the key to success.,10,At least once a week,,1,,,,Rarely (maybe a couple times a year),,Other,Just remembering,,,,,,,35-44 years old,70K - 100K
2/11/2025 21:46,2/11/2025 21:49,IP Address,24.2.74.35,100,132,TRUE,2/11/2025 21:49,R_6p7w5xPN7xOva4F,,,,,40.3119,-111.6959,anonymous,EN,Calvin McGrath,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 21:40,2/11/2025 21:49,IP Address,67.166.113.107,100,486,TRUE,2/11/2025 21:49,R_7GVTkpLUedU5aYq,,,,,40.8792,-111.8686,anonymous,EN,Riley Smith ,I take prescribed medications,9,This is something I’ve actually struggled with and never found a solution to! I love the idea. I think it would be so helpful! I like that it connects to your phone. I like that it’s small and doesn’t take up space. I like the reminders. ,"For someone with a lot of medications, I feel like it might be difficult to use. Honestly I really love everything about it though. ",I wonder if you could partner with pharmacies with this. Would it be possible to reduce waste and make reusable reminder bottles? ,40,Daily,,1,,,,At least once a week,,Other,Nothing,,,,,,,25-34 years old,10K - 40K
2/11/2025 21:41,2/11/2025 21:50,IP Address,107.77.228.174,100,492,TRUE,2/11/2025 21:50,R_3CC68eaGiDqGCmd,,,,,34.0544,-118.244,anonymous,EN,Riley smith ,I take prescribed medications,8,"I think it has thought of everything from people that are blind to deaf, it gives alerts that people will get in different forms. I think it would be helpful for caregivers or people who are losing their memory and in the other end of the spectrum just people who need consistent routine and need to be reminded. ",It just seems like another thing taking up counter space because I already have a consistent routine and don’t forget to take my meds. ,Somehow make it so you don’t have to track each of your medications separately ,25,Daily,,1,,,,Rarely (maybe a couple times a year),,Other,Routine ,,,,,,,18-24 years old,0 - 10K
2/11/2025 21:50,2/11/2025 21:51,IP Address,75.130.149.28,100,17,TRUE,2/11/2025 21:51,R_6BQqFHRtkMXZdpS,,,,,34.5251,-82.6307,anonymous,EN,Calvin McGrath ,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 21:50,2/11/2025 21:51,IP Address,75.130.149.28,100,55,TRUE,2/11/2025 21:51,R_7GfzmsyGQpPWOLD,,,,,34.5251,-82.6307,anonymous,EN,Calvin McGrath ,I take nutritional supplements,,Calvin made it,Nothing ,More color options ,4,,,,,,,,,,,,,Daily,1,,Daily,25-34 years old,0 - 10K
2/11/2025 21:49,2/11/2025 21:51,IP Address,98.202.120.143,100,132,TRUE,2/11/2025 21:51,R_76llOS0e1mLdcOZ,,,,,40.4599,-111.7752,anonymous,EN,Calvin mcgrath,I take nutritional supplements,5,Creative ,Nothing ,,10,,,,,,,,,,,,,Daily,1,,At least once a month,18-24 years old,40K - 70K
2/11/2025 21:51,2/11/2025 21:51,IP Address,172.59.152.185,100,42,TRUE,2/11/2025 21:51,R_1KTpwNnCdlw88gN,,,,,40.6566,-111.8907,anonymous,EN,Calvin McGrath,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 21:48,2/11/2025 21:51,IP Address,173.196.226.187,100,212,TRUE,2/11/2025 21:51,R_5O0IYO6uQWX7R52,,,,,33.8055,-117.9223,anonymous,EN,Riley Smith,I take prescribed medications,8,It reminds me to take my medications.,Nothing,Not sure. I would have to use it first.,100,Daily,,3,,,,At least once a month,,Other,Habit,,,,,,,55-64 years old,100K - 150K
2/11/2025 21:50,2/11/2025 21:54,IP Address,172.59.155.61,100,191,TRUE,2/11/2025 21:54,R_5uN9OaOE0xmgYk9,,,,,40.6566,-111.8907,anonymous,EN,Joseph Christensen,I am a Caregiver for someone who has prescribed medications,8,I love that it could notify parents if kids have taken their meds,There is no way to tell if the person removing the pill from the bottle actually took it or not.,Maybe a camera or sensor or some other way to prove they took the pill,60,,Daily,,,1,,,At least once a week,,,"Phone App,Other",Text/call,,,,,35-44 years old,40K - 70K
2/11/2025 21:49,2/11/2025 21:55,IP Address,75.169.133.203,100,381,TRUE,2/11/2025 21:55,R_5fk3RXy9uI7dv4e,,,,,40.5582,-111.9222,anonymous,EN,Zach Peterson,I take nutritional supplements,5,Could make people that depend on prescription medications to live a little easier for organizing their doses and taking them! ,I don’t find much use for it personally ,Maybe adapt it into other forms of reminders that are not exclusively medications so it’s more widely applicable. ,50,,,,,,,,,,,,,Daily,3,,At least once a week,25-34 years old,70K - 100K
2/11/2025 21:54,2/11/2025 21:56,IP Address,76.32.77.30,100,126,TRUE,2/11/2025 21:56,R_316assLhnXz4Y0h,,,,,33.6647,-117.9663,anonymous,EN,Calvin McGrath,I take nutritional supplements,,Ooo I didn't actually read the stuff on the last slide ,It was too long ,Needs to be improved lol,1,,,,,,,,,,,,,At least once a week,1,,At least once a week,25-34 years old,70K - 100K
2/11/2025 21:58,2/11/2025 21:59,IP Address,172.59.153.140,100,15,TRUE,2/11/2025 21:59,R_7l6QkuyxZYvA7nr,,,,,40.6566,-111.8907,anonymous,EN,Joseph Christensen,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 21:53,2/11/2025 21:59,IP Address,173.196.226.187,100,388,TRUE,2/11/2025 21:59,R_6P23xSuXNRk3P1j,,,,,33.8055,-117.9223,anonymous,EN,Riley Smith,"I am a Caregiver for someone who has prescribed medications,I take prescribed medications",8,This would help remind my son to take his medication. This would take some pressure off of me. I wouldn't have to remember it all. ,I don't like that I would have to buy more than one device for multiple pill bottles.,"If I could put multiple bill bottles on one device, that would be awesome.",15,,Daily,,,1,,,At least once a week,,,Calender,,,,,,35-44 years old,10K - 40K
2/11/2025 21:59,2/11/2025 21:59,IP Address,172.59.153.140,100,21,TRUE,2/11/2025 21:59,R_3xVSFvE43vr6mzX,,,,,40.6566,-111.8907,anonymous,EN,Joseph Christensen,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 22:00,2/11/2025 22:01,IP Address,172.59.154.236,100,29,TRUE,2/11/2025 22:01,R_1hEGxPEZtlAsWDE,,,,,40.6566,-111.8907,anonymous,EN,Joseph Christensen,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 22:01,2/11/2025 22:02,IP Address,136.36.96.169,100,22,TRUE,2/11/2025 22:02,R_3oRa9yVnz3WkFs0,,,,,40.2584,-111.6591,anonymous,EN,Zach Petersen,None of the above apply,,,,,,,,,,,,,,,,,,,,,,,
2/11/2025 21:58,2/11/2025 22:03,IP Address,73.11.130.154,100,320,TRUE,2/11/2025 22:03,R_10O9izx5XUyJDmy,,,,,47.6711,-122.1253,anonymous,EN,Riley Smith,I take prescribed medications,4,,I am on the go and take meds with me. ,Have an option to use the app without the accessory for medication scheduling and management. ,25,Daily,,3,,,,At least once a month,,Other,Nothing,,,,,,,25-34 years old,100K - 150K
2/11/2025 21:31,2/11/2025 22:07,IP Address,38.94.252.58,100,2188,TRUE,2/11/2025 22:07,R_9qWoOCgYSVxgale,,,,,40.2997,-111.6737,anonymous,EN,Zach Peterson,"I take prescribed medications,I take nutritional supplements",1,It looks like it uses low amounts of valuable raw materials in its production.,"Everything. Sorry. I carry my meds with me in a pill bottle or shove my entire weekly box in my backpack because I need to take them within a specific time window and I am rarely in the same location when that happens. I am often late, and sometimes miss, but not because I forget. I remember a dozen times, but literally am so busy that I don't feel like I have the time to go find a cup of water with a straw. If I kept one with a filled gallon of water in my car, in my bedroom, at my work desk, and in both work trucks, that would solve all of my issues.","For me? Make it fully portable and small enough to fit inside the pockets of skinny jeans - millimeters larger than a pill bottle. I'd be willing to dump my daily into a pill bottle if there was an audible awful alarm that would go off until I took it. Make it a two part device - the bottom part goes on the bottom of the pill bottle, and the top snaps into a cap that fits a pill bottle... since for some reason all the bottles aren't the same. To turn off the alarm you have to pull the bottom piece out of the pill bottle and stick it in the lid. Which means emptying the pills out. Same diff as your weight sensor. Tell people to put a day's worth in the bottle. It would have to be super small though, or come as a cap/bottle combo. Which would work. People like personalization, and taking meds IRL can be sorta scary if you wonder if people wonder what you're taking. Customization of the bottle would be compelling for people. I would pay marginally more for a color that wasn't pill bottle yellow / white. And you could make it look cool and still be child proof. You'll have to get the entire assembly tested to be CPSC child safe and senior friendly unless you find a closure you can screen print. I'd say find one that comes premade and has enough space built in to also integrate your timer + screech alarm, use that as a minimum viable test product. Then build a sleek streamlined product (that isn't gonna fall out of my shorts into the side of my car because it's so smooth it slides) that comes in favorite colors with dark ""I'm pretty but you don't HAVE to look at me"" tones and maybe some ""I'm interesting and I WANT you to ask"" neon eye bleed ones or work with some random artist that appeals to that kinda crowd (I mean there are entire stores that sell art... or religious candles... and they somehow pay rent). I'd go for a steel blue gray with a matte metallic finish, with a mildly textured surface like the skin of a bumpy orange. I kid myself that I'd want the weight of metal, but I also am gonna have it in the same pocket as my phone and that's gonna be a noise mess and scratch my screen protector. So plastic that looks nice, sturdy enough that it doesn't flex in my pocket, light enough that it doesn't bounce as I run. That's something I'd buy.",0,Daily,,3,,,,At least once a week,,Other,A pill bottle in my pocket,,,,,,,35-44 years old,
2/11/2025 21:57,2/11/2025 22:09,IP Address,67.166.113.107,100,662,TRUE,2/11/2025 22:09,R_1HZXYgHknIJHBcN,,,,,40.8792,-111.8686,anonymous,EN,Ian VanWagoner ,I take nutritional supplements,8,"It is such a good way to track if you have taken meds, the beeps and the lights are both excellent ways to visually see and hear if you have taken meds. ","While it can be used by anyone, it seems like an older demographic would use it the most and they aren’t the most tech savvy and might not want to use it with the smartphone features. ","Red and green colors can be difficult for people that are colorblind. Potentially having different colors, or a color blind setting for those that are red green color blind ",30,,,,,,,,,,,,,Daily,3,,At least once a week,25-34 years old,100K - 150K
2/11/2025 22:04,2/11/2025 22:10,IP Address,136.36.96.169,100,374,TRUE,2/11/2025 22:10,R_3no8bwIQ7Y9fQGx,,,,,40.2584,-111.6591,anonymous,EN,London Kendrick,I take prescribed medications,8,I like the sound and vibrating aspects of the device,I think it would have to be pretty cheap to consider buying it.,Is there an app that connects to this?,20,At least once a month,,1,,,,Rarely (maybe a couple times a year),,Siri/Alexa Reminders,,,,,,,,18-24 years old,10K - 40K
2/11/2025 22:02,2/11/2025 22:11,IP Address,172.225.199.32,100,537,TRUE,2/11/2025 22:11,R_3rBciS7HnBGti8v,,,,,41.1919,-111.9474,anonymous,EN,Matthew Johnston ,I take nutritional supplements,6,Solves a concerning real world dosing problem. ,"It appears bulky like it would take up space on my counter when I would rather keep medications or supplements in a cabinet. Also, I’m not sure how it would work with my supplements that come in a large box filled with AM and PM foil sachets. ",Consider integration with Apple products. iPhones and Apple Watches already have a medication reminder feature built in. But they rely on the user to input the fact they’ve taken the correct dosage without a way to audit or verify. ,35,,,,,,,,,,,,,Daily,5,,Daily,45-54 years old,150K+
